Host Response Time,Host Response Rate,Host Listings Count,Host Total Listings Count,Accommodates,Bathrooms,Bedrooms,Beds,Weekly Price,Monthly Price,Security Deposit,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Availability 30,Availability 60,Availability 90,Availability 365,Number of Reviews,Review Scores Rating,Review Scores Accuracy,Review Scores Cleanliness,Review Scores Checkin,Review Scores Communication,Review Scores Location,Review Scores Value,Calculated host listings count,Reviews per Month,total_words,house_rules_words,days_since_calendar_updated,days_host_since,days_since_last_scraped,days_since_first_review,days_since_last_review,season,host_verified,distance_km,neighbourhood_price,has_weekly_price,has_monthly_price,Property Type_price_encoded,Room Type_price_encoded,Bed Type_price_encoded,total_amenities,amenity_wireless_internet,amenity_internet,amenity_kitchen,amenity_heating,amenity_essentials,amenity_washer,amenity_tv,amenity_hot_tub,amenity_pool,amenity_gym,amenity_cable_tv,amenity_free_parking_on_premises,amenity_pets_allowed,cancellation_price_encoded
3,1.0,2.0,2.0,4,2.5,1.0,3.0,150.0,600.0,0.0,10.0,1,15,2,365,3,28,58,333,21,94.0,9.0,9.0,10.0,9.0,9.0,10.0,1.0,0.5,215,35,1,1856,1,1255,596,1,1,3.5342955578951964,42.5,1,1,38.0,29.0,52.0,17,1,1,1,1,0,1,1,0,1,1,1,0,0,55.0
24,0.6,4.0,4.0,2,2.0,1.0,1.0,200.0,650.0,0.0,10.0,1,0,1,90,0,23,53,328,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,0.61,118,0,1,1836,1,196,76,1,1,1.6081420169791838,60.0,1,1,55.0,29.0,52.0,20,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
24,0.5,3.0,3.0,2,1.0,1.0,1.0,999999.0,999999.0,100.0,10.0,1,20,2,1125,28,58,88,363,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,229,123,1,401,1,999,999,1,1,5.395644358880954,34.5,0,0,55.0,29.0,52.0,7,1,1,0,1,1,0,0,0,0,0,0,0,0,55.0
999,0.0,1.0,1.0,1,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,1,1125,1,2,32,307,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,188,803,2,597,1,999,999,1,1,2.4250328986988063,70.0,0,0,55.0,29.0,52.0,17,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
1,1.0,1.0,1.0,3,1.0,1.0,1.0,999999.0,999999.0,0.0,6.0,2,20,1,3,5,15,26,105,23,91.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,3.65,317,198,2,1095,1,189,3,1,1,0.7918679981684326,50.0,0,0,38.0,29.0,52.0,19,1,1,0,1,1,1,0,0,0,0,0,0,0,55.0
1,1.0,1.0,1.0,2,1.0,1.0,2.0,999999.0,999999.0,0.0,10.0,1,20,1,30,30,60,90,180,7,93.0,9.0,10.0,9.0,9.0,9.0,9.0,1.0,1.14,218,192,1,194,1,185,41,1,1,5.303010709982737,39.5,0,0,55.0,29.0,52.0,13,1,1,1,1,1,1,1,0,0,0,0,1,0,40.0
3,1.0,1.0,1.0,2,2.0,1.0,1.0,999999.0,999999.0,0.0,20.0,1,15,2,1125,4,20,50,50,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,183,221,1,1322,1,999,999,1,1,1.3730679145674496,60.0,0,0,55.0,29.0,52.0,13,1,1,1,1,0,0,1,0,0,0,0,0,0,55.0
3,0.96,3.0,3.0,14,5.0,5.0,10.0,999999.0,999999.0,500.0,100.0,5,30,1,1125,0,2,21,270,11,100.0,10.0,10.0,10.0,10.0,10.0,9.0,3.0,1.39,83,0,2,1607,1,237,7,1,1,1.0363724454909748,65.0,0,0,55.0,72.0,52.0,26,1,1,1,1,1,1,1,0,0,0,1,0,1,60.0
999,0.0,1.0,1.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,2,7,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.15,291,0,2,1440,1,195,195,1,1,0.42496099363385276,70.0,0,0,55.0,29.0,52.0,10,1,1,1,1,1,1,1,0,0,0,0,0,1,55.0
3,1.0,5.0,5.0,6,2.5,2.0,3.0,999999.0,999999.0,0.0,30.0,1,0,2,1125,13,34,55,330,10,91.0,9.0,8.0,10.0,10.0,10.0,9.0,4.0,2.52,266,0,1,1539,1,119,6,1,1,1.3259157889794557,100.0,0,0,55.0,72.0,52.0,14,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
3,0.9,1.0,1.0,3,2.0,2.0,2.0,999999.0,999999.0,300.0,30.0,1,5,2,15,0,6,36,36,5,96.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,2.42,205,0,1,288,1,62,10,1,1,9.10255646431809,50.0,0,0,55.0,72.0,52.0,11,1,1,1,1,0,1,1,0,1,0,0,0,0,60.0
3,1.0,3.0,3.0,4,1.5,1.0,2.0,450.0,1800.0,100.0,40.0,3,0,3,1125,2,11,41,131,42,90.0,10.0,10.0,9.0,9.0,8.0,9.0,3.0,2.23,90,0,1,622,1,565,14,1,1,7.293087359999077,28.5,1,1,60.0,72.0,52.0,19,1,1,1,1,1,0,1,0,0,0,0,1,0,60.0
48,0.0,1.0,1.0,1,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,1,1125,29,59,89,179,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,407,13,1,905,1,999,999,1,1,6.9333778695992105,57.5,0,0,38.0,29.0,52.0,11,1,1,0,1,1,0,0,0,0,0,0,0,0,40.0
1,1.0,1.0,1.0,3,2.0,2.0,2.0,999999.0,999999.0,0.0,10.0,1,0,1,1125,19,45,75,75,5,96.0,10.0,8.0,10.0,10.0,9.0,10.0,1.0,3.06,72,0,1,121,1,49,10,1,1,11.46910476290302,50.0,0,0,38.0,29.0,52.0,17,1,1,1,1,1,1,1,0,1,0,0,1,1,55.0
999,0.0,1.0,1.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,20,2,1125,30,60,90,365,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,377,282,1,1495,1,999,999,1,1,0.9088038490015344,70.0,0,0,38.0,29.0,52.0,6,1,1,0,1,0,0,1,0,0,0,0,0,0,60.0
999,0.0,1.0,1.0,3,1.0,1.0,1.0,210.0,650.0,0.0,10.0,2,15,2,1125,0,0,0,0,19,87.0,9.0,7.0,9.0,9.0,9.0,9.0,1.0,0.8,270,51,2,1023,1,712,315,1,1,1.1170924334148322,50.0,1,1,55.0,29.0,52.0,10,1,1,1,1,1,1,1,0,0,0,0,0,0,40.0
3,1.0,1.0,1.0,2,1.0,1.0,1.0,250.0,700.0,0.0,20.0,1,0,3,30,4,4,10,285,3,93.0,10.0,8.0,10.0,10.0,9.0,9.0,1.0,0.36,423,243,1,1539,1,251,197,1,1,1.6793958199705954,42.5,1,1,55.0,29.0,52.0,17,1,1,1,1,0,1,1,0,0,0,0,0,1,40.0
1,0.9,1.0,1.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,6,1,31,4,21,45,135,54,84.0,9.0,8.0,9.0,9.0,9.0,9.0,1.0,5.16,176,0,1,437,1,314,21,1,1,1.0261960002751986,50.0,0,0,38.0,29.0,52.0,19,1,1,1,1,1,1,0,0,0,0,0,0,0,60.0
1,1.0,1.0,1.0,4,1.0,1.0,2.0,999999.0,999999.0,100.0,20.0,1,20,1,1125,14,37,56,327,39,92.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,2.75,346,156,2,466,1,426,7,1,1,0.3558508587937938,78.0,0,0,55.0,72.0,52.0,11,1,1,1,1,1,0,1,0,0,0,0,0,0,40.0
1,1.0,1.0,1.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,5.0,1,0,1,7,4,4,4,4,12,89.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,1.47,270,0,1,367,1,245,27,1,1,1.576835734536042,50.0,0,0,55.0,29.0,52.0,17,1,1,1,1,1,1,1,0,0,0,0,0,1,40.0
999,0.0,1.0,1.0,2,1.0,0.0,1.0,999999.0,999999.0,100.0,30.0,1,10,3,8,0,0,0,0,3,100.0,10.0,10.0,9.0,10.0,10.0,10.0,1.0,0.62,197,0,1,519,1,145,99,1,1,0.9308862694060597,60.0,0,0,55.0,72.0,52.0,17,1,1,1,1,1,1,0,0,0,0,0,0,0,55.0
1,1.0,3.0,3.0,5,2.0,2.0,4.0,540.0,1400.0,0.0,30.0,4,0,7,330,8,20,20,293,10,92.0,9.0,10.0,10.0,10.0,9.0,9.0,3.0,0.25,402,273,2,1748,1,1198,26,1,1,4.944191986638389,32.5,1,1,55.0,72.0,52.0,12,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
24,0.5,38.0,38.0,2,5.0,1.0,1.0,350.0,1400.0,200.0,10.0,1,0,4,1125,0,0,10,10,1,40.0,6.0,4.0,4.0,2.0,10.0,4.0,38.0,0.04,333,434,1,733,1,668,668,1,1,0.3119295213598368,78.0,1,1,55.0,29.0,52.0,19,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
1,1.0,4.0,4.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,30.0,1,0,2,1125,10,38,68,277,1,80.0,4.0,8.0,10.0,10.0,8.0,6.0,2.0,0.61,156,0,2,123,1,49,49,1,1,3.7623476265580376,42.5,0,0,55.0,72.0,52.0,10,1,1,1,1,0,1,1,0,0,0,0,0,1,40.0
1,1.0,1.0,1.0,2,2.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,1,1125,14,39,67,342,48,91.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,3.06,93,0,2,494,1,471,27,1,1,3.923896673376604,50.0,0,0,38.0,29.0,52.0,16,1,1,1,1,1,1,1,0,1,0,0,0,0,40.0
24,0.6,1.0,1.0,2,1.0,0.0,1.0,190.0,650.0,150.0,25.0,1,0,3,1000,0,0,0,250,25,87.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,1.5,179,0,1,523,1,501,77,1,1,1.3496957881152856,38.0,1,1,55.0,72.0,52.0,12,1,1,1,1,1,1,1,0,0,0,0,0,1,60.0
1,1.0,2.0,2.0,7,1.0,2.0,4.0,650.0,2300.0,150.0,30.0,4,20,2,1125,3,12,29,288,115,86.0,9.0,8.0,9.0,9.0,9.0,9.0,2.0,3.69,142,0,2,1595,1,935,21,1,1,2.6394640799105566,75.0,1,1,55.0,72.0,52.0,13,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
999,0.0,1.0,1.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,1,1125,30,60,90,365,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,84,0,1,1093,1,999,999,1,1,7.099851660735308,32.0,0,0,55.0,29.0,52.0,17,1,1,1,1,1,1,1,0,1,1,0,0,0,40.0
1,1.0,1.0,1.0,1,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,15,1,1125,22,52,80,355,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.73,148,23,2,790,1,41,41,1,1,1.0391477169554175,65.0,0,0,55.0,29.0,52.0,16,1,1,1,1,1,1,1,0,0,0,0,0,0,40.0
1,0.96,10.0,10.0,4,2.0,2.0,2.0,999999.0,999999.0,200.0,30.0,1,0,1,1125,7,25,45,310,11,98.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,2.48,253,115,1,1432,1,133,21,1,1,0.6285115720270266,50.0,0,0,55.0,72.0,52.0,19,1,1,1,1,1,1,1,0,0,0,0,0,1,40.0
1,1.0,1.0,1.0,1,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,1,5,21,51,81,81,12,93.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,1.17,59,0,1,330,1,308,8,1,1,1.571611205222152,60.0,0,0,55.0,29.0,52.0,11,1,1,1,0,1,0,1,0,0,0,0,0,0,40.0
1,1.0,12.0,12.0,4,0.0,1.0,4.0,999999.0,999999.0,0.0,10.0,1,24,1,1125,27,57,87,362,26,92.0,9.0,9.0,9.0,9.0,10.0,9.0,12.0,0.75,282,0,1,1194,1,1040,314,1,1,0.33184332179223053,78.0,0,0,31.0,20.0,52.0,11,1,1,0,1,0,1,0,0,0,0,0,0,0,55.0
1,1.0,11.0,11.0,6,1.0,2.0,3.0,999999.0,999999.0,0.0,25.0,2,15,1,1125,5,25,48,309,40,95.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,6.28,309,0,1,556,1,191,13,1,1,0.573861805334103,60.0,0,0,55.0,72.0,52.0,21,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
1,1.0,4.0,4.0,4,1.0,1.0,2.0,400.0,1490.0,100.0,30.0,2,15,1,1125,6,23,45,320,126,95.0,9.0,10.0,10.0,10.0,10.0,9.0,4.0,2.6,361,368,1,1781,1,1455,4,1,1,0.9437079271734303,65.0,1,1,55.0,72.0,52.0,20,1,1,1,1,1,1,1,0,0,0,1,0,1,60.0
1,1.0,39.0,39.0,6,1.0,2.0,3.0,999999.0,2400.0,100.0,30.0,4,30,2,1125,14,35,65,331,82,91.0,10.0,10.0,9.0,9.0,10.0,9.0,18.0,3.35,335,377,1,1157,1,734,14,1,1,1.0878465093428902,65.0,0,1,55.0,72.0,52.0,21,1,1,1,1,1,1,1,0,0,0,1,0,0,55.0
1,1.0,2.0,2.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,8.0,1,6,1,3,10,19,41,41,69,76.0,9.0,8.0,8.0,9.0,9.0,8.0,2.0,6.47,306,818,1,671,1,320,9,1,1,0.9005910585634102,65.0,0,0,55.0,72.0,52.0,14,1,1,1,0,1,1,0,0,0,0,0,0,0,60.0
1,1.0,1.0,1.0,6,1.5,3.0,3.0,999999.0,999999.0,200.0,30.0,7,15,2,124,14,31,50,94,6,92.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.78,178,0,1,147,1,101,21,1,1,2.2815536331360673,65.0,0,0,55.0,72.0,52.0,21,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
24,0.6,2.0,2.0,3,1.0,1.0,2.0,999999.0,999999.0,120.0,25.0,1,7,30,1125,0,6,25,299,5,76.0,8.0,10.0,8.0,8.0,9.0,7.0,1.0,0.95,250,39,2,342,1,158,134,1,1,3.3652722193188223,51.0,0,0,55.0,72.0,52.0,18,1,1,1,1,1,1,1,0,0,0,0,0,1,60.0
1,1.0,1.0,1.0,1,1.0,1.0,1.0,100.0,999999.0,0.0,10.0,1,0,4,1125,2,32,62,337,7,90.0,9.0,10.0,9.0,9.0,9.0,9.0,1.0,0.55,195,26,1,407,1,379,161,1,1,5.5523264353382675,21.5,1,0,55.0,29.0,52.0,7,1,1,1,1,0,1,1,0,0,0,0,1,0,40.0
1,1.0,4.0,4.0,2,1.0,1.0,1.0,250.0,750.0,200.0,30.0,1,0,3,1125,0,2,32,307,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,0.0,336,66,2,875,1,999,999,1,1,5.0300370676257184,26.0,1,1,55.0,29.0,52.0,13,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
1,0.98,4.0,4.0,4,1.0,1.0,2.0,999999.0,999999.0,100.0,39.0,2,19,1,30,16,42,72,335,15,93.0,10.0,9.0,10.0,10.0,9.0,9.0,4.0,0.47,395,0,1,1096,1,963,6,1,1,0.6045398278117539,60.0,0,0,38.0,72.0,52.0,16,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
1,1.0,2.0,2.0,4,1.0,1.0,4.0,999999.0,999999.0,100.0,40.0,2,15,2,55,11,12,22,286,15,99.0,10.0,10.0,10.0,10.0,9.0,10.0,2.0,4.64,399,832,1,241,1,97,6,1,1,3.012684645290136,50.0,0,0,55.0,72.0,52.0,15,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
3,0.9,1.0,1.0,4,1.0,1.0,2.0,999999.0,999999.0,0.0,30.0,2,5,1,1125,1,7,12,12,6,80.0,9.0,8.0,10.0,10.0,10.0,9.0,1.0,2.54,306,109,1,964,1,71,23,1,1,1.0372385193717004,50.0,0,0,55.0,72.0,52.0,15,1,1,1,1,1,1,0,0,0,0,0,0,0,55.0
999,0.0,1.0,1.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,1,1125,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,82,0,1,1462,1,999,999,1,1,3.2071620861679686,60.0,0,0,55.0,29.0,52.0,13,1,1,1,1,1,1,0,0,0,0,0,0,0,40.0
3,1.0,2.0,2.0,1,1.0,1.0,1.0,300.0,1000.0,0.0,25.0,1,25,2,1125,22,33,40,270,12,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,0.96,330,820,1,432,1,375,7,1,1,1.4724579434420992,50.0,1,1,31.0,29.0,52.0,19,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
3,0.8,2.0,2.0,6,2.0,2.0,5.0,999999.0,1900.0,120.0,40.0,2,7,5,1125,29,59,89,364,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,0.0,58,0,1,919,1,999,999,1,1,0.6447781294264863,65.0,0,1,55.0,72.0,52.0,17,1,1,1,1,1,1,1,0,0,0,0,0,1,40.0
3,0.93,9.0,9.0,6,1.0,3.0,3.0,460.0,1500.0,0.0,30.0,4,10,2,1125,18,39,65,155,4,67.0,6.0,9.0,9.0,8.0,9.0,6.0,9.0,0.41,87,0,1,550,1,290,74,1,1,1.4964230513273145,60.0,1,1,55.0,72.0,52.0,11,1,1,1,0,1,1,0,0,0,0,0,0,0,60.0
1,1.0,1.0,1.0,4,1.0,1.0,2.0,999999.0,999999.0,100.0,30.0,2,20,1,30,15,45,71,161,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,292,0,2,14,1,7,7,1,1,2.3561889543141956,65.0,0,0,55.0,72.0,52.0,20,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
999,0.0,6.0,6.0,4,1.0,1.0,1.0,999999.0,999999.0,100.0,30.0,5,20,1,1125,11,40,67,92,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,0.0,275,826,1,121,1,999,999,1,1,0.3020942092251058,78.0,0,0,55.0,72.0,52.0,25,1,1,1,1,1,1,1,1,0,0,0,0,0,60.0
1,1.0,3.0,3.0,4,1.0,1.0,2.0,999999.0,800.0,100.0,20.0,1,20,3,1125,23,53,83,83,34,94.0,9.0,9.0,10.0,10.0,10.0,9.0,3.0,1.34,320,268,1,780,1,763,40,1,1,0.6147884561062625,60.0,0,1,31.0,29.0,52.0,12,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
1,1.0,2.0,2.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,15,2,1125,22,52,71,325,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,103,0,1,732,1,2,2,1,1,0.8405966680961613,60.0,0,0,55.0,29.0,52.0,12,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
1,0.91,11.0,11.0,2,1.0,1.0,2.0,999999.0,999999.0,0.0,5.0,1,10,1,1125,13,43,64,160,6,83.0,8.0,8.0,9.0,8.0,9.0,8.0,11.0,0.95,248,160,1,301,1,189,93,1,1,4.199499356825119,29.0,0,0,55.0,29.0,52.0,14,1,1,1,1,1,1,0,0,0,0,0,0,0,55.0
1,1.0,1.0,1.0,4,1.0,2.0,2.0,270.0,850.0,0.0,20.0,1,0,5,1125,0,0,8,70,33,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,2.37,312,363,1,652,1,418,54,1,1,6.0002324508521365,42.5,1,1,55.0,72.0,52.0,14,1,1,1,1,1,1,1,0,0,0,0,0,0,40.0
1,1.0,9.0,9.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,1,7,13,37,67,341,4,95.0,10.0,10.0,10.0,9.0,8.0,10.0,9.0,4.0,222,823,1,884,1,21,6,1,1,8.355882333860404,31.5,0,0,55.0,29.0,52.0,9,1,1,0,1,1,0,0,0,0,0,0,0,0,60.0
3,1.0,1.0,1.0,4,1.0,2.0,2.0,999999.0,999999.0,0.0,20.0,3,0,3,1125,12,42,61,94,32,82.0,9.0,7.0,10.0,9.0,9.0,8.0,1.0,2.34,88,0,1,574,1,410,40,1,1,7.448587394966014,32.0,0,0,55.0,72.0,52.0,23,1,1,1,1,1,1,1,0,1,0,0,1,0,55.0
1,1.0,2.0,2.0,2,1.0,0.0,1.0,250.0,999999.0,0.0,15.0,1,10,2,1125,3,9,17,245,148,87.0,9.0,9.0,10.0,10.0,10.0,9.0,2.0,4.24,260,83,2,1109,1,1047,18,1,1,0.8097958033195164,70.0,1,0,55.0,72.0,52.0,15,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
1,1.0,24.0,24.0,4,1.0,1.0,2.0,999999.0,999999.0,100.0,30.0,1,0,2,29,3,7,11,243,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.0,0.0,355,0,2,647,1,999,999,1,1,0.34316580087376114,78.0,0,0,55.0,72.0,52.0,12,1,1,1,0,1,1,1,0,0,0,0,0,0,60.0
3,0.86,8.0,8.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,30.0,3,0,5,1125,20,50,80,197,3,93.0,10.0,8.0,10.0,10.0,9.0,8.0,8.0,0.25,160,416,1,717,1,361,95,1,1,4.5873042028920805,50.0,0,0,55.0,72.0,52.0,17,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
3,0.94,2.0,2.0,2,1.0,1.0,2.0,300.0,1000.0,0.0,15.0,2,10,1,1125,0,3,7,213,150,87.0,9.0,9.0,9.0,9.0,9.0,9.0,2.0,5.91,307,40,2,823,1,762,9,1,1,0.6985633320815727,50.0,1,1,55.0,72.0,52.0,13,1,1,1,1,1,1,1,0,0,0,1,0,1,60.0
24,0.94,1.0,1.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,30.0,1,0,3,1125,8,32,51,326,6,92.0,10.0,9.0,9.0,10.0,10.0,9.0,1.0,1.16,163,0,2,1461,1,155,8,1,1,1.5483300301158605,60.0,0,0,55.0,72.0,52.0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,55.0
1,1.0,10.0,10.0,3,1.0,0.0,2.0,300.0,1200.0,85.0,20.0,2,10,3,1125,6,30,57,332,34,88.0,9.0,9.0,9.0,10.0,10.0,9.0,10.0,1.81,274,828,1,766,1,563,20,1,1,1.0062899983652513,65.0,1,1,55.0,72.0,52.0,14,1,1,1,1,1,0,1,0,0,0,0,0,0,55.0
1,1.0,1.0,1.0,1,1.0,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,1,1125,0,6,32,307,14,97.0,9.0,10.0,10.0,10.0,10.0,9.0,1.0,2.14,285,0,1,251,1,196,23,1,1,0.8713995142366623,50.0,0,0,50.0,29.0,52.0,12,1,1,0,1,1,1,1,0,0,0,0,0,0,40.0
1,1.0,8.0,8.0,8,1.0,3.0,4.0,999999.0,999999.0,298.0,54.0,6,5,5,1125,0,1,24,299,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,0.0,189,88,1,1186,1,999,999,1,1,1.1303338160057017,50.0,0,0,55.0,72.0,52.0,9,1,1,1,1,1,1,0,0,0,0,0,0,0,40.0
1,1.0,1.0,1.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,15.0,1,16,2,30,5,9,16,203,79,87.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,6.06,222,0,1,400,1,391,16,1,1,0.7627472478371947,60.0,0,0,38.0,72.0,52.0,11,1,1,1,1,1,1,1,0,0,0,0,0,1,60.0
24,1.0,2.0,2.0,3,1.0,2.0,2.0,350.0,1100.0,0.0,10.0,1,0,1,1125,6,18,18,18,37,94.0,10.0,8.0,10.0,10.0,10.0,9.0,2.0,0.61,363,817,2,1945,1,1827,98,1,1,0.9899944946299795,60.0,1,1,55.0,72.0,52.0,17,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
3,0.75,12.0,12.0,3,1.0,1.0,2.0,999999.0,999999.0,0.0,30.0,2,15,7,1125,0,29,59,149,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.0,0.0,287,0,1,195,1,999,999,1,1,2.2559854963191905,65.0,0,0,55.0,72.0,52.0,17,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
1,1.0,2.0,2.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,5.0,1,0,1,1125,8,24,43,313,24,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,6.92,161,0,2,302,1,104,6,1,1,1.6474022385903953,42.5,0,0,55.0,29.0,52.0,10,1,1,1,1,1,0,1,0,0,0,0,0,0,40.0
3,1.0,1.0,1.0,1,1.0,1.0,1.0,100.0,350.0,100.0,10.0,1,5,2,1125,23,53,83,358,8,90.0,9.0,8.0,9.0,9.0,9.0,9.0,1.0,0.25,220,757,1,991,1,969,305,1,1,1.9681161057169352,42.5,1,1,55.0,29.0,52.0,12,1,1,1,1,1,1,1,0,0,0,0,0,0,55.0
3,1.0,1.0,1.0,4,1.0,1.0,3.0,999999.0,999999.0,0.0,10.0,4,0,2,1125,15,38,68,158,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.45,269,0,1,179,1,49,7,1,1,2.170271331705899,50.0,0,0,55.0,72.0,52.0,12,1,1,1,1,1,1,0,0,0,0,0,0,0,55.0
1,1.0,1.0,1.0,3,1.0,1.0,2.0,360.0,999.0,195.0,35.0,2,22,2,60,5,18,31,290,75,94.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,2.3,406,29,2,1035,1,978,26,1,1,1.9935153065620277,26.0,1,1,60.0,72.0,52.0,16,1,1,1,1,1,1,1,0,0,0,0,0,1,55.0
1,1.0,2.0,2.0,5,1.0,2.0,2.0,999999.0,999999.0,0.0,30.0,1,0,3,30,4,17,27,114,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,0.0,376,0,1,165,1,999,999,1,1,2.5671828169459716,75.0,0,0,55.0,72.0,52.0,10,1,1,1,1,1,0,1,0,0,0,0,0,0,40.0
1,0.98,15.0,15.0,2,1.0,1.0,1.0,999999.0,999999.0,0.0,15.0,2,0,1,20,2,16,32,301,109,86.0,9.0,9.0,9.0,9.0,10.0,9.0,6.0,7.68,254,697,1,682,1,426,5,1,1,0.36391545752974136,70.0,0,0,55.0,72.0,52.0,16,1,1,0,1,1,1,1,0,0,0,0,0,0,60.0
24,1.0,1.0,1.0,1,1.5,1.0,1.0,999999.0,999999.0,0.0,10.0,1,0,1,1125,29,59,89,179,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,116,0,1,650,1,999,999,1,1,7.219484924665047,28.5,0,0,60.0,29.0,52.0,11,1,1,1,0,1,0,1,0,0,0,0,0,0,40.0
1,1.0,2.0,2.0,5,2.0,2.0,3.0,999999.0,1850.0,100.0,35.0,2,0,2,1125,10,29,50,316,79,82.0,9.0,8.0,8.0,9.0,10.0,9.0,2.0,2.09,383,179,1,1556,1,1133,6,1,1,0.2665131209196159,70.0,0,1,55.0,72.0,52.0,11,1,1,1,1,1,1,1,0,0,0,0,0,0,60.0
